Creation;2010/10/10
Compteur;271067095836;Isousc;
Heure;Papp;Base
19:30:15;00559
19:30:16;00646
19:30:17;00973
19:30:19;00973
19:30:20;00973
19:30:22;00973
19:30:23;00973
19:30:24;00973
19:30:26;00495
19:30:27;00494
19:30:29;00509
19:30:30;01029
19:30:32;00936
19:30:33;00552
19:30:34;00496
19:30:36;00529
19:30:37;00876
19:30:39;00967
19:30:40;00594
19:30:41;00593
19:30:43;00527
19:30:44;00527
19:30:46;00527
19:30:47;00527
19:30:48;00527
19:30:50;00527
19:30:51;00970
19:30:53;00648
19:30:54;00496
19:30:55;00496
19:30:57;00580
19:30:58;01029
19:31:00;00836
19:31:01;00496
19:31:02;00496
19:31:04;00503
19:31:05;00943
19:31:07;00982
19:31:08;00509
19:31:09;00509
19:31:11;00509
19:31:12;00509
19:31:14;00509
19:31:15;00556
19:31:16;00496
19:31:18;00592
19:31:19;00965
19:31:21;00573
19:31:22;00552
19:31:23;00553
19:31:25;00534
19:31:26;00974
19:31:28;00761
19:31:29;00522
19:31:30;00553
19:31:32;00565
19:31:33;00565
19:31:35;00565
19:31:36;00565
19:31:37;00565
19:31:39;00565
19:31:40;00950
19:31:42;00496
19:31:43;00494
19:31:44;00499
19:31:46;00665
19:31:47;01018
19:31:49;00553
19:31:50;00508
19:31:51;00495
19:31:53;00560
19:31:54;00970
19:31:56;00651
19:31:57;00551
19:31:58;00551
19:32:00;00551
19:32:01;00551
19:32:03;00551
19:32:04;00551
19:32:05;00564
19:32:07;00962
19:32:08;01451
19:32:10;00898
19:32:11;00593
19:32:12;00660
19:32:14;00944
19:32:15;01059
19:32:17;00606
19:32:18;00607
19:32:19;00607
19:32:21;00782
19:32:22;01138
19:32:24;01138
19:32:25;01138
19:32:26;01138
19:32:28;01138
19:32:29;00844
19:32:31;00671
19:32:32;00602
19:32:33;00616
19:32:35;01076
19:32:36;00980
19:32:38;00661
19:32:39;00662
19:32:40;00608
19:32:42;00960
19:32:43;01034
19:32:45;00603
19:32:46;00661
19:32:47;00667
19:32:49;00667
19:32:50;00667
19:32:52;00667
19:32:53;00667
19:32:54;00672
19:32:56;01063
19:32:57;00756
19:32:59;00651
19:33:00;00589
19:33:01;00615
19:33:03;01059
19:33:04;00890
19:33:06;00646
19:33:07;00644
19:33:08;00638
19:33:10;01050
19:33:11;00986
19:33:13;00986
19:33:14;00986
19:33:15;00986
19:33:17;00986
19:33:18;00986
19:33:20;00597
19:33:21;00594
19:33:22;00709
19:33:24;01055
19:33:25;00659
19:33:27;00652
19:33:28;00607
19:33:29;00647
19:33:31;01063
19:33:32;00775
19:33:34;00591
19:33:35;00655
19:33:36;00671
19:33:38;00671
19:33:39;00671
19:33:41;00671
19:33:42;00671
19:33:43;00671
19:33:45;01072
19:33:46;00596
19:33:48;00591
19:33:49;00589
19:33:50;00825
19:33:52;01101
19:33:53;00644
19:33:55;00583
19:33:56;00582
19:33:57;00655
19:33:59;01050
19:34:00;00711
19:34:02;00647
19:34:03;00647
19:34:04;00647
19:34:06;00647
19:34:07;00647
19:34:09;00638
19:34:10;00655
19:34:11;01048
19:34:13;00985
19:34:14;00583
19:34:16;00583
19:34:17;00646
19:34:18;00938
19:34:20;01048
19:34:21;00582
19:34:23;00582
19:34:24;00583
19:34:25;00714
19:34:27;01109
19:34:28;01109
19:34:30;01109
19:34:31;01109
19:34:32;01109
19:34:34;00820
19:34:35;00643
19:34:37;00608
19:34:38;00601
19:34:39;01055
19:34:41;00939
19:34:42;00581
19:34:44;00646
19:34:45;00652
19:34:46;00980
19:34:48;01015
19:34:49;00582
19:34:51;00582
19:34:52;00582
19:34:53;00582
19:34:55;00582
19:34:56;00582
19:34:58;00582
19:34:59;00674
19:35:00;01050
19:35:02;00661
19:35:03;00649
19:35:05;00602
19:35:06;00620
19:35:07;01054
19:35:09;00878
19:35:10;00581
19:35:12;00640
19:35:13;00650
19:35:14;01049
19:35:16;00990
19:35:17;00990
19:35:19;00990
19:35:20;00990
19:35:21;00990
19:35:23;00990
19:35:24;00580
19:35:26;00582
19:35:27;00775
19:35:28;01108
19:35:30;00649
19:35:31;00587
19:35:33;00581
19:35:34;00631
19:35:35;01051
19:35:37;00843
19:35:38;00643
19:35:40;00586
19:35:41;00596
19:35:42;00596
19:35:44;00596
19:35:45;00596
19:35:47;00596
19:35:48;00952
19:35:49;01016
19:35:51;00581
19:35:52;00581
19:35:54;00636
19:35:55;00812
19:35:56;01048
19:35:58;00581
19:35:59;00582
19:36:01;00582
19:36:02;00644
19:36:03;01114
19:36:05;00760
19:36:06;00585
19:36:08;00585
19:36:09;00585
19:36:10;00585
19:36:12;00585
19:36:13;00591
19:36:15;00593
19:36:16;01023
19:36:17;01001
19:36:19;00579
19:36:20;00648
19:36:22;00626
19:36:23;00826
19:36:24;01038
19:36:26;00581
19:36:27;00581
19:36:29;00639
19:36:30;00738
19:36:31;00738
19:36:33;00738
19:36:34;00738
19:36:36;00738
19:36:37;00738
19:36:38;00819
19:36:40;00579
19:36:41;00581
19:36:43;00590
19:36:44;01052
19:36:45;01023
19:36:47;00642
19:36:48;00585
19:36:50;00584
19:36:51;00880
19:36:52;01023
19:36:54;00639
19:36:55;00640
19:36:57;00640
19:36:58;00640
19:36:59;00640
19:37:01;00640
19:37:02;00640
19:37:04;00643
19:37:05;01053
19:37:06;00759
19:37:08;00579
19:37:09;00579
19:37:11;00662
19:37:12;01087
19:37:13;00948
19:37:15;00580
19:37:16;00580
19:37:18;00586
19:37:19;01039
19:37:20;01061
19:37:22;01061
19:37:23;01061
19:37:25;01061
19:37:26;01061
19:37:27;00640
19:37:29;00581
19:37:30;00581
19:37:32;00674
19:37:33;01049
19:37:34;00722
19:37:36;00639
19:37:37;00585
19:37:39;00614
19:37:40;01055
19:37:41;00870
19:37:43;00581
19:37:44;00647
19:37:46;00596
19:37:47;00596
19:37:48;00596
19:37:50;00596
19:37:51;00596
19:37:53;00915
19:37:54;01034
19:37:55;00577
19:37:57;00579
19:37:58;00579
19:38:00;00752
19:38:01;01098
19:38:02;00591
19:38:04;00579
19:38:05;00579
19:38:07;00620
19:38:08;01050
19:38:09;00844
19:38:11;00844
19:38:12;00844
19:38:14;00844
19:38:15;00844
19:38:16;00844
19:38:18;00637
19:38:19;00590
19:38:21;00955
19:38:22;01015
19:38:23;00579
19:38:25;00640
19:38:26;00644
19:38:28;00764
19:38:29;01046
19:38:30;00577
19:38:32;00579
19:38:33;00583
19:38:35;00710
19:38:36;00710
19:38:38;00710
19:38:39;00710
19:38:40;00710
19:38:42;00710
19:38:43;00943
19:38:45;00582
19:38:46;00581
19:38:47;00588
19:38:49;01033
19:38:50;01030
19:38:52;00641
19:38:53;00637
19:38:54;00583
19:38:56;00856
19:38:57;01032
19:38:59;00577
19:39:00;00644
19:39:01;00644
19:39:03;00644
19:39:04;00644
19:39:06;00644
19:39:07;00644
19:39:08;00684
19:39:10;01090
19:39:11;00780
19:39:13;00577
19:39:14;00579
19:39:15;00592
19:39:17;01114
19:39:18;01001
19:39:20;00581
19:39:21;00578
19:39:22;00581
19:39:24;00963
19:39:25;01017
19:39:27;01017
19:39:28;01017
19:39:29;01017
19:39:31;01017
19:39:32;01017
19:39:34;00643
19:39:35;00641
19:39:36;00652
19:39:38;01049
19:39:39;00664
19:39:41;00576
19:39:42;00637
19:39:43;00662
19:39:45;01107
19:39:46;00878
19:39:48;00580
19:39:49;00577
19:39:50;00586
19:39:52;00586
19:39:53;00586
19:39:55;00586
19:39:56;00586
19:39:57;00880
19:39:59;01068
19:40:00;00559
19:40:02;00525
19:40:03;00499
19:40:04;00625
19:40:06;00981
19:40:07;00536
19:40:09;00572
19:40:10;00571
19:40:11;00562
19:40:13;00987
19:40:14;00756
19:40:16;00513
19:40:17;00513
19:40:18;00513
19:40:20;00513
19:40:21;00513
19:40:23;00515
19:40:24;00550
19:40:25;00937
19:40:27;00960
19:40:28;00510
19:40:30;00512
19:40:31;00516
19:40:32;00691
19:40:34;01039
19:40:35;00568
19:40:37;00512
19:40:38;00513
19:40:39;00577
19:40:41;00577
19:40:42;00577
19:40:44;00577
19:40:45;00577
19:40:46;00577
19:40:48;00810
19:40:49;00569
19:40:51;00570
19:40:52;00523
19:40:53;00972
19:40:55;00927
19:40:56;00512
19:40:58;00546
19:40:59;00574
19:41:00;00797
19:41:02;00968
19:41:03;00512
19:41:05;00513
19:41:06;00513
19:41:07;00513
19:41:09;00513
19:41:10;00513
19:41:12;00513
19:41:13;00550
19:41:14;01027
19:41:16;00801
19:41:17;00553
19:41:19;00551
19:41:20;01846
19:41:21;02311
19:41:23;02259
19:41:24;00594
19:41:26;01814
19:41:27;01815
19:41:28;02165
19:41:30;04390
19:41:31;04390
19:41:33;04390
19:41:34;04390
19:41:35;04390
19:41:37;04390
19:41:38;01840
19:41:40;01906
19:41:41;01934
19:41:42;02303
19:41:44;01918
19:41:45;01822
19:41:47;01824
19:41:48;01906
19:41:49;02345
19:41:51;02112
19:41:52;01816
19:41:54;00554
19:41:55;00562
19:41:56;00562
19:41:58;00562
19:41:59;00562
19:42:01;00562
19:42:02;02967
19:42:03;03160
19:42:05;02783
19:42:06;02763
19:42:08;02723
19:42:09;02824
19:42:10;03179
19:42:12;02727
19:42:13;02782
19:42:15;02771
19:42:16;02767
19:42:17;03174
19:42:19;02877
19:42:20;02877
19:42:22;02877
19:42:23;02877
19:42:24;02877
19:42:26;02877
19:42:27;00551
19:42:29;00559
19:42:30;01017
19:42:31;01040
19:42:33;00609
19:42:34;01521
19:42:36;01819
19:42:37;02015
19:42:38;02272
19:42:40;01872
19:42:41;01881
19:42:43;01820
19:42:44;01896
19:42:45;01896
19:42:47;01896
19:42:48;01896
19:42:50;01896
19:42:51;01896
19:42:52;00805
19:42:54;00555
19:42:55;00551
19:42:57;00586
19:42:58;01022
19:42:59;00942
19:43:01;00550
19:43:02;00552
19:43:04;02722
19:43:05;03019
19:43:06;03156
19:43:08;02706
19:43:09;02710
19:43:11;02710
19:43:12;02710
19:43:13;02710
19:43:15;02710
19:43:16;02710
19:43:18;02770
19:43:19;03204
19:43:20;00775
19:43:22;00567
19:43:23;00601
19:43:25;00618
19:43:26;01022
19:43:27;00901
19:43:29;00551
19:43:30;00562
19:43:32;00556
19:43:33;00968
19:43:34;01020
19:43:36;01020
19:43:37;01020
19:43:39;01020
19:43:40;01020
19:43:41;01866
19:43:43;01866
19:43:44;01868
19:43:46;01920
19:43:47;02331
19:43:48;01924
19:43:50;01802
19:43:51;01808
19:43:53;00589
19:43:54;01073
19:43:55;00924
19:43:57;00608
19:43:58;00594
19:44:00;00612
19:44:01;00612
19:44:02;00612
19:44:04;00612
19:44:05;00612
19:44:07;02918
19:44:08;03170
19:44:09;02700
19:44:11;02697
19:44:12;02695
19:44:14;02779
19:44:15;03165
19:44:16;02776
19:44:18;02692
19:44:19;02691
19:44:21;00815
19:44:22;01031
19:44:23;00846
19:44:25;00846
19:44:26;00846
19:44:28;00846
19:44:29;00846
19:44:30;00846
19:44:32;00552
19:44:33;00556
19:44:35;02087
19:44:36;02255
19:44:37;01809
19:44:39;01817
19:44:40;01808
19:44:42;01948
19:44:43;02270
19:44:44;01812
19:44:46;01812
19:44:47;01806
19:44:49;01856
19:44:50;01856
19:44:51;01856
19:44:53;01856
19:44:54;01856
19:44:56;01023
19:44:57;00914
19:44:58;00551
19:45:00;00553
19:45:01;00557
19:45:03;03091
19:45:04;03118
19:45:05;02697
19:45:07;02698
19:45:08;02700
19:45:10;02911
19:45:11;03149
19:45:12;02694
19:45:14;02690
19:45:15;02690
19:45:17;02690
19:45:18;02690
19:45:19;02690
19:45:21;00569
19:45:22;00591
19:45:24;01024
19:45:25;00818
19:45:26;00553
19:45:28;00552
19:45:29;00563
19:45:31;01020
19:45:32;00947
19:45:33;00562
19:45:35;01812
19:45:36;01817
19:45:38;02113
19:45:39;02113
19:45:40;02113
19:45:42;02113
19:45:43;02113
19:45:45;02113
19:45:46;01818
19:45:47;01814
19:45:49;01806
19:45:50;01881
19:45:52;02276
19:45:53;00702
19:45:54;00551
19:45:56;00577
19:45:57;00595
19:45:59;01046
19:46:00;00916
19:46:01;00577
19:46:03;02736
19:46:04;02736
19:46:06;02736
19:46:07;02736
19:46:08;02736
19:46:10;02736
19:46:11;02880
19:46:13;03131
19:46:14;02699
19:46:15;02677
19:46:17;02677
19:46:18;02755
19:46:20;03137
19:46:21;00595
19:46:22;00550
19:46:24;00551
19:46:25;00582
19:46:27;01032
19:46:28;00804
19:46:29;00804
19:46:31;00804
19:46:32;00804
19:46:34;00804
19:46:35;01809
19:46:36;01808
19:46:38;01814
19:46:39;02122
19:46:41;02248
19:46:42;01803
19:46:43;01805
19:46:45;01806
19:46:46;01963
19:46:48;02270
19:46:49;01810
19:46:51;01806
19:46:52;01820
19:46:53;00606
19:46:55;00606
19:46:56;00606
19:46:58;00606
19:46:59;00606
19:47:00;00606
19:47:02;01064
19:47:03;02692
19:47:05;02687
19:47:06;02688
19:47:07;03053
19:47:09;03106
19:47:10;02681
19:47:12;02674
19:47:13;02674
19:47:14;02847
19:47:16;03121
19:47:17;02666
19:47:19;02665
19:47:20;02665
19:47:21;02665
19:47:23;02665
19:47:24;02665
19:47:26;00554
19:47:27;00581
19:47:28;01018
19:47:30;00835
19:47:31;00564
19:47:33;00555
19:47:34;00562
19:47:35;02261
19:47:37;02202
19:47:38;01803
19:47:40;01797
19:47:41;01806
19:47:42;02081
19:47:44;02254
19:47:45;02254
19:47:47;02254
19:47:48;02254
19:47:49;02254
19:47:51;01810
19:47:52;00558
19:47:54;00547
19:47:55;00592
19:47:56;01018
19:47:58;00755
19:47:59;00552
19:48:01;00549
19:48:02;00570
19:48:03;03143
19:48:05;03026
19:48:06;02662
19:48:08;02660
19:48:09;02660
19:48:10;02660
19:48:12;02660
19:48:13;02660
19:48:15;02660
19:48:16;02833
19:48:17;03125
19:48:19;02676
19:48:20;00692
19:48:22;00552
19:48:23;00619
19:48:24;01023
19:48:26;00711
19:48:27;00551
19:48:29;01684
19:48:30;00667
19:48:31;01120
19:48:33;00996
19:48:34;00996
19:48:36;00996
19:48:37;00996
19:48:38;00996
19:48:40;00996
19:48:41;01911
19:48:43;01916
19:48:44;02107
19:48:45;02368
19:48:47;01916
19:48:48;01909
19:48:50;01929
19:48:51;01985
19:48:52;01632
19:48:54;00781
19:48:55;00660
19:48:57;00665
19:48:58;00683
19:48:59;00683
19:49:01;00683
19:49:02;00683
19:49:04;00683
19:49:05;00683
19:49:06;03181
19:49:08;02778
19:49:09;02768
19:49:11;02771
19:49:12;02975
19:49:13;03215
19:49:15;02768
19:49:16;02768
19:49:18;02762
19:49:19;02858
19:49:20;03230
19:49:22;00702
19:49:23;00654
19:49:25;00654
19:49:26;00654
19:49:27;00654
19:49:29;00654
19:49:30;00654
19:49:32;00693
19:49:33;01121
19:49:34;02312
19:49:36;01915
19:49:37;01914
19:49:39;01917
19:49:40;02195
19:49:41;02365
19:49:43;01916
19:49:44;01943
19:49:46;01926
19:49:47;02025
19:49:48;02376
19:49:50;02376
19:49:51;02376
19:49:53;02376
19:49:54;02376
19:49:55;00859
19:49:57;00661
19:49:58;00665
19:50:00;00688
19:50:01;01128
19:50:02;03156
19:50:04;02790
19:50:05;02791
19:50:07;02803
19:50:08;03143
19:50:09;03207
19:50:11;02780
19:50:12;02776
19:50:14;02776
19:50:15;02776
19:50:16;02776
19:50:18;02776
19:50:19;02776
19:50:21;00725
19:50:22;01127
19:50:23;00826
19:50:25;00668
19:50:26;00665
19:50:28;00684
19:50:29;01135
19:50:30;01034
19:50:32;00669
19:50:33;00668
19:50:35;01891
19:50:36;02307
19:50:37;02350
19:50:39;02350
19:50:40;02350
19:50:42;02350
19:50:43;02350
19:50:44;02350
19:50:46;00670
19:50:47;00671
19:50:49;00762
19:50:50;01131
19:50:51;00744
19:50:53;00670
19:50:54;00669
19:50:56;00700
19:50:57;01136
19:50:58;00958
19:51:00;00670
19:51:01;00672
19:51:03;02269
19:51:04;02269
19:51:05;02269
19:51:07;02269
19:51:08;02269
19:51:10;02269
19:51:11;01108
19:51:12;00670
19:51:14;00666
19:51:15;00666
19:51:17;00791
19:51:18;01125
19:51:19;00692
19:51:21;00665
19:51:22;00665
19:51:24;00711
19:51:25;01134
19:51:26;00899
19:51:28;00665
19:51:29;00665
19:51:31;00665
19:51:32;00665
19:51:33;00665
19:51:35;01924
19:51:36;01926
19:51:38;02243
19:51:39;02357
19:51:40;01918
19:51:42;01925
19:51:43;01915
19:51:45;02050
19:51:46;02377
19:51:47;01915
19:51:49;00665
19:51:50;00662
19:51:52;00714
19:51:53;00714
19:51:54;00714
19:51:56;00714
19:51:57;00714
19:51:59;00714
19:52:00;01005
19:52:01;00661
19:52:03;02796
19:52:04;02793
19:52:06;03180
19:52:07;03201
19:52:08;02781
19:52:10;02781
19:52:11;02782
19:52:13;02973
19:52:14;03231
19:52:15;02774
19:52:17;00678
19:52:18;00678
19:52:20;00678
19:52:21;00678
19:52:22;00678
19:52:24;00678
19:52:25;00687
19:52:27;01127
19:52:28;00929
19:52:29;00674
19:52:31;00662
19:52:32;00667
19:52:34;01125
19:52:35;02309
19:52:36;01914
19:52:38;01913
19:52:39;01918
19:52:41;02206
19:52:42;01110
19:52:43;01110
19:52:45;01110
19:52:46;01110
19:52:48;01110
19:52:49;01110
19:52:50;00660
19:52:52;00658
19:52:53;00707
19:52:55;01124
19:52:56;00869
19:52:57;00657
19:52:59;00658
19:53:00;00675
19:53:02;01128
19:53:03;03150
19:53:04;02784
19:53:06;02788
19:53:07;02785
19:53:09;02785
19:53:10;02785
19:53:11;02785
19:53:13;02785
19:53:14;02785
19:53:16;01127
19:53:17;00662
19:53:18;00659
19:53:20;00658
19:53:21;00719
19:53:23;01121
19:53:24;00777
19:53:25;00658
19:53:27;00658
19:53:28;00679
19:53:30;01126
19:53:31;00972
19:53:32;00660
19:53:34;00660
19:53:35;00660
19:53:37;00660
19:53:38;00660
19:53:39;00660
19:53:41;00665
19:53:42;00884
19:53:44;01106
19:53:45;00658
19:53:46;00667
19:53:48;00658
19:53:49;00724
19:53:51;01119
19:53:52;00746
19:53:53;00658
19:53:55;00656
19:53:56;00686
19:53:58;00686
19:53:59;00686
19:54:00;00686
19:54:02;00686
19:54:03;00686
19:54:05;01068
19:54:06;00656
19:54:07;00656
19:54:09;00658
19:54:10;00910
19:54:12;01099
19:54:13;00656
19:54:14;00656
19:54:16;00655
19:54:17;00751
19:54:19;01116
19:54:20;00686
19:54:21;00657
19:54:23;00657
19:54:24;00657
19:54:26;00657
19:54:27;00657
19:54:28;00657
19:54:30;00668
19:54:31;01125
19:54:33;01042
19:54:34;00659
19:54:35;00655
19:54:37;00660
19:54:38;00972
19:54:40;01096
19:54:41;00660
19:54:42;00655
19:54:44;00655
19:54:45;00790
19:54:47;01142
19:54:48;01142
19:54:49;01142
19:54:51;01142
19:54:52;01142
19:54:54;01142
19:54:55;00654
19:54:56;00661
19:54:58;00670
19:54:59;01125
19:55:01;01001
19:55:02;00656
19:55:04;00656
19:55:05;00665
19:55:06;01057
19:55:08;01081
19:55:09;00655
19:55:11;00656
19:55:12;00659
19:55:13;00659
19:55:15;00659
19:55:16;00659
19:55:18;00659
19:55:19;00659
19:55:20;01118
19:55:22;00768
19:55:23;00657
19:55:25;00654
19:55:26;00684
19:55:27;01122
19:55:29;00938
19:55:30;00656
19:55:32;00656
19:55:33;00665
19:55:34;01116
19:55:36;01052
19:55:37;00654
19:55:39;00654
19:55:40;00654
19:55:41;00654
19:55:43;00654
19:55:44;00656
19:55:46;00659
19:55:47;00775
19:55:48;01111
19:55:50;00685
19:55:51;00654
19:55:53;00654
19:55:54;00694
19:55:55;01141
19:55:57;00889
19:55:58;00656
19:56:00;00655
19:56:01;00668
19:56:02;00668
19:56:04;00668
19:56:05;00668
19:56:07;00668
19:56:08;00668
19:56:09;01238
19:56:11;00803
19:56:12;00804
19:56:14;00806
19:56:15;00945
19:56:16;01256
19:56:18;00800
19:56:19;00806
19:56:21;00802
19:56:22;00867
19:56:23;01264
19:56:25;00943
19:56:26;00800
19:56:28;00800
19:56:29;00800
19:56:30;00800
19:56:32;00800
19:56:33;00800
19:56:35;00808
19:56:36;01217
19:56:37;01068
19:56:39;00656
19:56:40;00654
19:56:42;00657
19:56:43;00878
19:56:44;01101
19:56:46;00654
19:56:47;00656
19:56:49;00657
19:56:50;00757
19:56:51;01122
19:56:53;01122
19:56:54;01122
19:56:56;01122
19:56:57;01122
19:56:58;01122
19:57:00;00654
19:57:01;00653
19:57:03;00668
19:57:04;01117
19:57:05;01038
19:57:07;00654
19:57:08;00655
19:57:10;00657
19:57:11;00977
19:57:12;01095
19:57:14;00652
19:57:15;00656
19:57:17;00655
19:57:18;00655
19:57:19;00655
19:57:21;00655
19:57:22;00655
19:57:24;00703
19:57:25;01119
19:57:26;00859
19:57:28;00656
19:57:29;00658
19:57:31;00673
19:57:32;01150
19:57:33;01010
19:57:35;00654
19:57:36;00654
19:57:38;00659
19:57:39;01057
19:57:40;01081
19:57:42;01081
19:57:43;01081
19:57:45;01081
19:57:46;01081
19:57:47;01081
19:57:49;00657
19:57:50;00656
19:57:52;00731
19:57:53;01125
19:57:54;00768
19:57:56;00654
19:57:57;00655
19:57:59;00680
19:58:00;01121
19:58:01;00937
19:58:03;00661
19:58:04;00655
19:58:06;00668
19:58:07;00668
19:58:08;00668
19:58:10;00668
19:58:11;00668
19:58:13;00939
19:58:14;01104
19:58:15;00656
19:58:17;00659
19:58:18;00654
19:58:20;00770
19:58:21;01112
19:58:22;00682
19:58:24;00654
19:58:25;00654
19:58:27;00694
19:58:28;01118
19:58:29;00901
19:58:31;00654
19:58:32;00654
19:58:34;00654
19:58:35;00654
19:58:36;00654
19:58:38;00654
19:58:39;00661
19:58:41;00984
19:58:42;01093
19:58:43;00654
19:58:45;00655
19:58:46;00681
19:58:48;00798
19:58:49;01109
19:58:50;00654
19:58:52;00654
19:58:53;00657
19:58:55;00706
19:58:56;01118
19:58:57;01118
19:58:59;01118
19:59:00;01118
19:59:02;01118
19:59:03;03158
19:59:04;02816
19:59:06;00656
19:59:07;00661
19:59:09;01051
19:59:10;01096
19:59:11;00659
19:59:13;00654
19:59:14;00657
19:59:16;00849
19:59:17;01113
19:59:18;00658
19:59:20;00668
19:59:21;00654
19:59:23;00654
19:59:24;00654
19:59:25;00654
19:59:27;00654
19:59:28;00697
19:59:30;01126
19:59:31;00940
19:59:32;00653
19:59:34;01615
19:59:35;01935
19:59:37;02369
19:59:38;02324
19:59:39;01918
19:59:41;00654
19:59:42;00663
19:59:44;00917
19:59:45;01103
19:59:46;01103
19:59:48;01103
19:59:49;01103
19:59:51;01103
19:59:52;01103
19:59:53;00654
19:59:55;00654
19:59:56;00689
19:59:58;01154
19:59:59;00920
20:00:00;00656;004310197
20:00:02;00664
20:00:03;02820
20:00:05;03279
20:00:06;03175
20:00:07;02804
20:00:09;00654
20:00:10;00656
20:00:12;00656
20:00:13;00656
20:00:14;00656
20:00:16;00656
20:00:17;00656
20:00:19;01108
20:00:20;00651
20:00:21;00651
20:00:23;00650
20:00:24;00711
20:00:26;01115
20:00:27;00804
20:00:28;00661
20:00:30;00647
20:00:31;00671
20:00:33;01115
20:00:34;00976
20:00:35;01915
20:00:37;01915
20:00:38;01915
20:00:40;01915
20:00:41;01915
20:00:42;01915
20:00:44;00649
20:00:45;00901
20:00:47;01097
20:00:48;00644
20:00:49;00645
20:00:51;00646
20:00:52;00756
20:00:54;01104
20:00:55;00655
20:00:56;00644
20:00:58;00645
20:00:59;00684
20:01:01;01110
20:01:02;01110
20:01:03;01110
20:01:05;01110
20:01:06;01110
20:01:08;00990
20:01:09;00642
20:01:10;00645
20:01:12;00649
20:01:13;01052
20:01:15;01065
20:01:16;00646
20:01:17;00642
20:01:19;00643
20:01:20;00871
20:01:22;01095
20:01:23;00643
20:01:24;00646
20:01:26;00646
20:01:27;00646
20:01:29;00646
20:01:30;00646
20:01:31;00646
20:01:33;00681
20:01:34;02387
20:01:36;02112
20:01:37;00651
20:01:38;00643
20:01:40;00666
20:01:41;01110
20:01:43;01000
20:01:44;00644
20:01:45;00643
20:01:47;00657
20:01:48;01046
20:01:50;01067
20:01:51;01067
20:01:52;01067
20:01:54;01067
20:01:55;01067
20:01:57;01067
20:01:58;00646
20:01:59;00639
20:02:01;00732
20:02:02;03251
20:02:04;02810
20:02:05;00922
20:02:06;00668
20:02:08;00706
20:02:09;01135
20:02:11;00905
20:02:12;00687
20:02:13;00668
20:02:15;00681
20:02:16;00681
20:02:18;00681
20:02:19;00681
20:02:20;00681
20:02:22;00681
20:02:23;01068
20:02:25;00641
20:02:26;00640
20:02:27;00642
20:02:29;00857
20:02:30;01096
20:02:32;00642
20:02:33;00643
20:02:34;01901
20:02:36;01988
20:02:37;01102
20:02:39;00724
20:02:40;00640
20:02:41;00640
20:02:43;00640
20:02:44;00640
20:02:46;00640
20:02:47;00641
20:02:48;00653
20:02:50;01111
20:02:51;01003
20:02:53;00643
20:02:54;00643
20:02:55;00645
20:02:57;01026
20:02:58;01079
20:03:00;00642
20:03:01;00640
20:03:02;02573
20:03:04;02975
20:03:05;02975
20:03:07;02975
20:03:08;02975
20:03:09;02975
20:03:11;02975
20:03:12;00775
20:03:14;00646
20:03:15;00653
20:03:16;00671
20:03:18;01106
20:03:19;00922
20:03:21;00639
20:03:22;00638
20:03:24;00652
20:03:25;01118
20:03:26;01039
20:03:28;00641
20:03:29;00638
20:03:31;00638
20:03:32;00638
20:03:33;00638
20:03:35;00638
20:03:36;00638
20:03:38;02049
20:03:39;01102
20:03:40;00641
20:03:42;00643
20:03:43;00642
20:03:45;00700
20:03:46;01105
20:03:47;00775
20:03:49;00697
20:03:50;00685
20:03:52;00660
20:03:53;01106
20:03:54;00944
20:03:56;00944
20:03:57;00944
20:03:59;00944
20:04:00;00944
20:04:01;00944
20:04:03;02785
20:04:04;02793
20:04:06;03045
20:04:07;01085
20:04:08;00547
20:04:10;00547
20:04:11;00568
20:04:13;00681
20:04:14;01016
20:04:15;00566
20:04:17;00554
20:04:18;00549
20:04:20;00598
20:04:21;00598
20:04:22;00598
20:04:24;00598
20:04:25;00598
20:04:27;00598
20:04:28;00882
20:04:29;00550
20:04:31;00551
20:04:32;00556
20:04:34;00947
20:04:35;02244
20:04:36;01819
20:04:38;01818
20:04:39;00552
20:04:41;00800
20:04:42;01003
20:04:43;00550
20:04:45;00551
20:04:46;00551
20:04:48;00551
20:04:49;00551
20:04:50;00551
20:04:52;00552
20:04:53;00591
20:04:55;01021
20:04:56;00797
20:04:57;00552
20:04:59;00550
20:05:00;00562
20:05:02;01024
20:05:03;03108
20:05:04;02710
20:05:06;02706
20:05:07;00555
20:05:09;00912
20:05:10;00912
20:05:11;00912
20:05:13;00912
20:05:14;00912
20:05:16;00912
20:05:17;00548
20:05:18;00555
20:05:20;00548
20:05:21;00643
20:05:23;01017
20:05:24;00623
20:05:25;00549
20:05:27;00573
20:05:28;00586
20:05:30;01019
20:05:31;00824
20:05:32;00551
20:05:34;00562
20:05:35;00562
20:05:37;00562
20:05:38;00562
20:05:39;00562
20:05:41;00562
20:05:42;00882
20:05:44;00990
20:05:45;00552
20:05:46;00551
20:05:48;00552
20:05:49;00741
20:05:51;01039
20:05:52;00552
20:05:53;00551
20:05:55;00550
20:05:56;00625
20:05:58;01023
20:05:59;00665
20:06:00;00665
20:06:02;00665
20:06:03;00665
20:06:05;00665
20:06:06;00665
20:06:07;02700
20:06:09;02424
20:06:10;01006
20:06:12;00961
20:06:13;00551
20:06:14;00549
20:06:16;00555
20:06:17;00835
20:06:19;00997
20:06:20;00550
20:06:21;00562
20:06:23;00551
20:06:24;00680
